refOTU designation,A1,A2a,A2b,A2c,A3a,A3b,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5
V3_Anaerotruncus_refOTU_9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5
V3_Anaerotruncus_refOTU_10,0,0,0,0,0,0,0,0,7,1,2,0,1,0,0,0,0,0
V3_Anaerotruncus_refOTU_11,0,0,0,0,0,0,0,0,1,2,0,2,5,0,0,0,0,0
V3_Anaerotruncus_refOTU_12,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,1
V3_Anaerotruncus_refOTU_13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0
V3_Anaerotruncus_refOTU_14,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0
V3_Anaerotruncus_refOTU_15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
V3_Anaerotruncus_refOTU_16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
V3_Anaerotruncus_refOTU_17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
V3_Anaerotruncus_refOTU_18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Anaerotruncus_refOTU_19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
V3_Anaerotruncus_refOTU_20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Anaerotruncus_refOTU_21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
V3_Anaerotruncus_refOTU_22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_1,6,193,101,181,0,0,238,216,22,20,51,67,27,14,57,96,238,245
V3_Clostridium_refOTU_2,109,4,3,0,0,0,123,23,39,11,9,130,61,58,62,33,62,89
V3_Clostridium_refOTU_3,11,35,22,31,0,0,38,26,0,0,0,0,0,16,28,4,21,18
V3_Clostridium_refOTU_4,16,19,6,31,0,0,26,19,4,0,3,2,0,10,7,4,10,11
V3_Clostridium_refOTU_5,6,30,11,8,0,0,14,9,0,4,0,2,4,16,4,4,6,4
V3_Clostridium_refOTU_6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85,0,0
V3_Clostridium_refOTU_7,10,0,0,2,0,0,16,2,1,4,0,0,11,1,6,2,0,9
V3_Clostridium_refOTU_8,3,0,0,0,0,0,8,0,3,2,0,14,4,0,3,4,8,6
V3_Clostridium_refOTU_9,6,4,0,0,0,0,0,4,0,1,0,0,3,1,1,2,2,4
V3_Clostridium_refOTU_10,11,2,3,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0
V3_Clostridium_refOTU_11,0,0,3,6,0,0,2,4,0,0,0,0,0,0,1,2,2,0
V3_Clostridium_refOTU_12,0,0,0,0,0,0,0,0,1,3,13,0,0,0,0,0,0,1
V3_Clostridium_refOTU_13,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_14,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3
V3_Clostridium_refOTU_15,0,0,0,0,0,0,0,0,3,1,8,0,0,0,0,0,0,0
V3_Clostridium_refOTU_16,0,0,0,0,0,0,0,0,3,4,0,2,0,0,0,0,0,0
V3_Clostridium_refOTU_17,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,0,0
V3_Clostridium_refOTU_18,0,0,0,0,0,0,2,2,0,0,0,3,0,1,0,0,0,0
V3_Clostridium_refOTU_19,0,0,0,0,0,0,0,4,0,3,0,2,0,0,0,0,0,0
V3_Clostridium_refOTU_20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
V3_Clostridium_refOTU_22,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1
V3_Clostridium_refOTU_23,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_24,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1
V3_Clostridium_refOTU_25,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Clostridium_refOTU_26,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
V3_Clostridium_refOTU_27,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
V3_Clostridium_refOTU_28,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1
V3_Clostridium_refOTU_29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
V3_Clostridium_refOTU_30,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
V3_Clostridium_refOTU_32,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_33,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
V3_Clostridium_refOTU_34,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_35,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
V3_Clostridium_refOTU_36,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
V3_Clostridium_refOTU_37,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
V3_Clostridium_refOTU_38,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
V3_Clostridium_refOTU_39,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
V3_Clostridium_refOTU_40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Clostridium_refOTU_41,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridium_refOTU_43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridium_refOTU_44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridium_refOTU_45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
V3_Clostridium_refOTU_46,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_47,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_48,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_49,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
V3_Clostridium_refOTU_52,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_53,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
V3_Clostridium_refOTU_54,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
V3_Clostridium_refOTU_55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
V3_Clostridium_refOTU_61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Clostridium_refOTU_62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Clostridium_refOTU_63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Clostridium_refOTU_64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Clostridium_refOTU_65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Clostridium_refOTU_66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
V3_Clostridium_refOTU_67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
V3_Clostridium_refOTU_68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Clostridium_refOTU_69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Clostridium_refOTU_70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Clostridium_refOTU_71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Clostridium_refOTU_72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Clostridium_refOTU_73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Coprobacillus_refOTU_1,188,53,271,45,0,0,40,66,30,30,2,7,36,120,80,45,70,73
V3_Coprobacillus_refOTU_2,3,9,46,8,0,0,0,0,0,0,0,0,1,13,7,0,0,0
V3_Coprobacillus_refOTU_3,3,0,0,2,0,0,0,0,0,0,0,0,0,26,0,0,6,0
V3_Coprobacillus_refOTU_4,6,0,6,0,0,0,10,0,0,0,0,0,0,1,0,2,4,0
V3_Coprobacillus_refOTU_5,0,4,2,6,0,0,0,6,1,1,0,0,0,0,0,0,0,2
V3_Coprobacillus_refOTU_6,6,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,2,1
V3_Coprobacillus_refOTU_7,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
V3_Coprobacillus_refOTU_8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Coprobacillus_refOTU_9,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Coprobacillus_refOTU_10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Coprobacillus_refOTU_11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Coprobacillus_refOTU_12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Coprobacillus_refOTU_13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Coprobacillus_refOTU_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Coprobacillus_refOTU_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Coprobacillus_refOTU_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Coprobacillus_refOTU_17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Coprobacillus_refOTU_18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
V3_Coprobacillus_refOTU_19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
V3_Coprobacillus_refOTU_20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Coprobacillus_refOTU_21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Coprobacillus_refOTU_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Dorea_refOTU_1,1026,35,35,57,27,197,501,304,22,16,84,12,16,190,652,303,691,257
V3_Dorea_refOTU_2,157,125,169,175,545,991,220,340,102,44,365,51,84,151,118,222,168,164
V3_Dorea_refOTU_3,0,0,6,2,58,0,0,2,0,0,0,0,0,1,0,0,2,0
V3_Dorea_refOTU_4,5,0,0,0,0,4,0,0,0,0,2,0,0,0,6,9,0,2
V3_Dorea_refOTU_5,3,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,2,0
V3_Dorea_refOTU_6,0,0,0,0,6,0,0,0,0,0,2,0,1,0,3,4,0,0
V3_Dorea_refOTU_7,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,3
V3_Dorea_refOTU_8,0,0,0,0,2,0,2,0,0,0,3,0,0,3,1,2,0,0
V3_Dorea_refOTU_9,0,0,0,0,0,2,0,0,1,0,0,7,0,0,0,0,0,3
V3_Dorea_refOTU_10,0,0,0,0,2,0,0,0,1,0,5,0,1,0,0,0,2,1
V3_Dorea_refOTU_11,3,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,2
V3_Dorea_refOTU_12,0,2,0,0,2,0,0,2,0,0,0,0,0,3,0,2,0,1
V3_Dorea_refOTU_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1
V3_Dorea_refOTU_14,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,2,0,0
V3_Dorea_refOTU_15,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,2
V3_Dorea_refOTU_16,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_17,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1
V3_Dorea_refOTU_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1
V3_Dorea_refOTU_19,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0
V3_Dorea_refOTU_20,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2,0,0
V3_Dorea_refOTU_21,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
V3_Dorea_refOTU_22,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,1
V3_Dorea_refOTU_23,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
V3_Dorea_refOTU_24,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
V3_Dorea_refOTU_25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_26,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0
V3_Dorea_refOTU_27,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0
V3_Dorea_refOTU_28,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_29,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Dorea_refOTU_30,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
V3_Dorea_refOTU_32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0
V3_Dorea_refOTU_33,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0
V3_Dorea_refOTU_34,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Dorea_refOTU_35,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
V3_Dorea_refOTU_36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
V3_Dorea_refOTU_37,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_38,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_39,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_40,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
V3_Dorea_refOTU_42,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_43,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Dorea_refOTU_45,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_46,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
V3_Dorea_refOTU_47,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
V3_Dorea_refOTU_48,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
V3_Dorea_refOTU_49,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
V3_Dorea_refOTU_50,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
V3_Dorea_refOTU_52,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
V3_Dorea_refOTU_53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_54,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Dorea_refOTU_55,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_56,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_57,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Dorea_refOTU_59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Dorea_refOTU_60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Dorea_refOTU_61,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_62,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_63,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_64,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_65,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_66,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_67,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_68,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_69,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_71,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_72,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_73,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
V3_Dorea_refOTU_75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
V3_Dorea_refOTU_76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_80,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_81,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_82,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
V3_Dorea_refOTU_83,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
V3_Dorea_refOTU_84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Dorea_refOTU_85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Dorea_refOTU_86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Dorea_refOTU_87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Dorea_refOTU_88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Dorea_refOTU_89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Dorea_refOTU_90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
V3_Dorea_refOTU_91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Dorea_refOTU_92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Faecalibacterium_refOTU_1,2087,3612,5566,3557,0,6,2015,2512,1848,924,138,2098,998,4107,1847,854,2333,1839
V3_Faecalibacterium_refOTU_2,654,170,587,417,0,0,273,34,213,88,44,133,205,482,432,76,211,163
V3_Faecalibacterium_refOTU_3,18,63,43,51,0,0,32,32,30,10,2,36,11,53,24,11,41,21
V3_Faecalibacterium_refOTU_4,46,2,14,2,0,0,26,9,0,0,3,0,8,102,16,20,82,13
V3_Faecalibacterium_refOTU_5,16,11,38,10,0,0,20,11,13,4,0,12,7,17,24,11,6,11
V3_Faecalibacterium_refOTU_6,11,5,22,28,0,0,18,17,9,3,0,21,5,20,13,13,6,3
V3_Faecalibacterium_refOTU_7,13,26,29,43,0,0,6,4,3,3,2,10,11,13,7,2,2,10
V3_Faecalibacterium_refOTU_8,10,14,38,16,0,0,14,13,6,8,0,5,8,13,1,2,2,12
V3_Faecalibacterium_refOTU_9,13,9,13,8,0,0,6,9,7,2,0,9,8,7,3,5,4,8
V3_Faecalibacterium_refOTU_10,10,9,18,6,0,0,4,6,4,0,0,14,3,6,3,0,6,2
V3_Faecalibacterium_refOTU_11,6,4,10,16,0,0,6,0,3,1,2,5,3,7,1,4,0,7
V3_Faecalibacterium_refOTU_12,3,21,6,10,0,0,0,0,0,1,0,5,0,7,3,4,6,2
V3_Faecalibacterium_refOTU_13,0,9,10,10,0,0,2,4,0,2,0,2,3,12,3,2,2,7
V3_Faecalibacterium_refOTU_14,2,2,11,8,0,0,0,2,1,1,0,0,0,10,4,4,10,6
V3_Faecalibacterium_refOTU_15,2,5,13,8,0,0,2,4,0,1,0,5,0,3,6,2,4,3
V3_Faecalibacterium_refOTU_16,3,5,10,4,0,0,6,2,1,5,0,0,0,9,1,4,4,2
V3_Faecalibacterium_refOTU_17,8,0,0,2,0,0,10,2,0,1,0,0,0,14,1,2,8,6
V3_Faecalibacterium_refOTU_18,10,4,5,12,0,0,2,0,0,1,0,2,1,9,6,0,2,0
V3_Faecalibacterium_refOTU_19,2,7,6,2,0,0,0,9,3,1,0,7,0,3,4,0,6,0
V3_Faecalibacterium_refOTU_20,3,4,6,0,0,0,6,4,0,3,0,5,3,0,10,0,2,1
V3_Faecalibacterium_refOTU_21,2,2,14,4,0,0,2,0,3,2,0,0,0,7,3,0,2,2
V3_Faecalibacterium_refOTU_22,3,7,10,6,0,0,0,2,3,1,0,2,0,6,1,0,0,2
V3_Faecalibacterium_refOTU_23,2,11,3,12,0,0,0,2,1,0,0,3,1,3,0,0,0,4
V3_Faecalibacterium_refOTU_24,2,2,3,14,0,0,0,2,1,0,0,0,4,9,1,0,2,2
V3_Faecalibacterium_refOTU_25,8,4,6,0,0,0,0,2,1,0,0,2,1,9,1,0,2,4
V3_Faecalibacterium_refOTU_26,5,0,2,2,0,0,14,4,1,1,2,2,1,4,0,0,0,2
V3_Faecalibacterium_refOTU_27,5,4,8,0,0,0,0,2,1,0,0,5,4,4,0,2,2,2
V3_Faecalibacterium_refOTU_28,2,9,3,2,0,0,2,0,1,3,0,3,1,9,1,2,0,0
V3_Faecalibacterium_refOTU_29,0,2,5,2,0,0,6,4,4,3,2,2,0,1,1,4,0,3
V3_Faecalibacterium_refOTU_30,0,5,8,0,0,0,0,6,3,0,0,2,0,6,1,0,4,1
V3_Faecalibacterium_refOTU_31,0,4,5,2,0,0,2,4,4,0,0,3,0,3,6,0,0,1
V3_Faecalibacterium_refOTU_32,3,4,2,2,0,0,2,2,0,0,0,0,3,7,0,0,4,5
V3_Faecalibacterium_refOTU_33,2,0,10,0,0,0,4,0,4,0,0,2,3,4,4,0,0,0
V3_Faecalibacterium_refOTU_34,2,4,3,8,0,0,2,0,1,0,0,2,3,6,1,0,0,1
V3_Faecalibacterium_refOTU_35,2,7,3,6,0,0,0,6,0,0,0,2,0,3,0,0,0,4
V3_Faecalibacterium_refOTU_36,3,5,10,4,0,0,0,0,3,0,0,0,0,1,1,2,2,0
V3_Faecalibacterium_refOTU_37,2,5,6,2,0,0,2,0,3,0,0,2,0,1,3,0,2,3
V3_Faecalibacterium_refOTU_38,0,0,8,6,0,0,2,0,3,0,2,2,0,4,1,2,0,1
V3_Faecalibacterium_refOTU_39,0,18,0,0,0,0,0,4,0,0,0,2,0,4,0,0,2,1
V3_Faecalibacterium_refOTU_40,2,7,5,0,0,0,0,0,1,0,0,3,0,6,1,4,0,1
V3_Faecalibacterium_refOTU_41,3,2,3,2,0,0,2,2,0,1,0,3,0,6,0,0,4,1
V3_Faecalibacterium_refOTU_42,2,7,3,2,0,0,4,4,0,0,0,0,0,1,3,2,0,1
V3_Faecalibacterium_refOTU_43,5,0,5,2,0,0,0,2,3,1,2,2,0,3,0,2,0,3
V3_Faecalibacterium_refOTU_44,0,2,3,4,0,0,6,0,0,1,2,2,3,3,0,0,2,0
V3_Faecalibacterium_refOTU_45,0,11,6,0,0,0,0,0,1,0,0,0,0,4,0,0,0,4
V3_Faecalibacterium_refOTU_46,0,2,5,4,0,0,2,0,1,0,0,3,0,1,3,2,2,0
V3_Faecalibacterium_refOTU_47,2,4,2,2,0,0,0,0,9,2,0,0,0,1,1,0,0,2
V3_Faecalibacterium_refOTU_48,3,0,10,0,0,0,0,2,0,1,0,3,0,4,0,0,0,1
V3_Faecalibacterium_refOTU_49,0,0,2,2,0,0,0,9,1,0,0,0,3,1,1,2,0,2
V3_Faecalibacterium_refOTU_50,5,2,8,0,0,0,0,4,0,0,0,0,0,1,3,0,0,1
V3_Faecalibacterium_refOTU_51,6,2,3,2,0,0,2,0,1,0,0,0,0,4,1,0,0,1
V3_Faecalibacterium_refOTU_52,3,2,0,0,0,0,0,2,0,0,2,0,0,3,0,0,8,4
V3_Faecalibacterium_refOTU_53,2,0,0,2,0,0,0,2,1,0,0,3,0,3,0,0,8,2
V3_Faecalibacterium_refOTU_54,0,2,0,2,0,0,0,0,0,0,0,2,0,7,3,0,4,3
V3_Faecalibacterium_refOTU_55,2,0,5,0,0,0,2,2,3,0,0,0,0,7,0,0,0,1
V3_Faecalibacterium_refOTU_56,2,12,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,2
V3_Faecalibacterium_refOTU_57,2,5,3,2,0,0,2,0,0,0,0,2,0,1,0,2,2,0
V3_Faecalibacterium_refOTU_58,0,2,2,6,0,0,0,0,1,0,0,2,3,0,0,4,0,2
V3_Faecalibacterium_refOTU_59,0,0,2,0,0,0,0,2,0,0,0,3,4,0,1,0,6,2
V3_Faecalibacterium_refOTU_60,2,5,2,0,0,0,0,8,1,0,0,2,0,0,0,0,0,0
V3_Faecalibacterium_refOTU_61,3,0,5,0,0,0,0,2,1,1,0,0,0,4,0,0,0,2
V3_Faecalibacterium_refOTU_62,0,2,2,0,0,0,0,0,7,0,0,0,0,3,0,4,0,1
V3_Faecalibacterium_refOTU_63,5,0,3,0,0,0,2,2,0,0,0,3,0,1,0,0,0,1
